Id,LotArea,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
501,1890,0,4,0,6,5,1973,1973,0,0,3,3,1,1,0,0,672,0,0,672,546,0,0,1,1,3,1,1,7,0,1,1973,1,264,0,144,28,0,0,0,0,5,2007,0,0,113000
502,9803,0,0,0,7,5,2005,2005,0,0,0,0,0,0,0,0,866,0,0,866,902,0,0,2,1,3,1,0,7,0,0,2005,2,603,0,0,108,0,0,0,0,2,2008,0,0,226700
503,9170,2,0,1,5,7,1965,1965,1,0,1,1,1,1,0,0,1214,0,0,1214,0,1,0,1,0,2,1,1,6,0,1,1965,2,461,0,0,0,184,0,0,0,4,2007,0,0,140000
504,15602,0,0,1,7,8,1959,1997,0,0,4,5,1,1,0,0,1501,0,0,1801,0,1,0,2,0,1,1,1,6,2,0,1959,2,484,0,0,54,0,0,161,0,3,2010,0,0,289000
505,2308,0,3,0,6,5,1974,1974,0,0,7,10,1,1,0,0,855,0,0,855,467,0,1,2,1,3,1,1,6,1,0,1974,2,440,0,260,0,0,0,0,0,6,2009,0,0,147000
506,7596,0,2,0,5,5,1952,1952,1,0,2,5,1,1,0,0,960,0,0,960,1000,0,0,2,0,4,2,1,10,0,1,1952,2,400,1,0,0,0,0,0,0,7,2009,2,0,124500
507,9554,0,0,0,8,5,1993,1994,0,0,0,0,0,0,0,0,777,0,0,1065,846,0,0,2,1,3,1,0,8,1,0,1993,2,471,0,182,81,0,0,0,0,9,2006,0,0,215000
508,7862,0,0,1,6,5,2009,2009,0,0,0,0,0,0,0,0,1218,0,0,1218,0,0,0,2,0,2,1,0,4,0,0,2009,2,676,0,0,102,0,0,0,0,9,2009,1,2,208300
509,9600,0,0,0,7,9,1928,2005,2,0,1,1,2,1,0,0,689,0,0,689,689,0,0,2,0,3,1,0,7,1,1,1928,2,360,1,0,0,116,0,0,0,10,2008,0,0,161000
510,9600,2,0,1,5,6,1959,1959,0,0,1,1,1,1,0,0,1041,0,0,1041,0,1,0,1,0,3,1,1,6,0,0,1959,1,270,0,224,88,0,0,0,0,7,2009,0,0,124500
511,14559,0,0,1,5,7,1951,2000,1,0,2,5,1,1,0,0,1008,0,0,1363,0,1,0,1,0,2,1,1,6,2,3,1951,1,288,0,324,42,0,0,168,0,6,2009,0,0,164900
512,6792,0,3,1,7,5,2005,2006,0,0,0,0,0,0,0,0,1368,0,0,1368,0,0,0,2,0,2,1,0,6,1,0,2005,2,474,0,132,35,0,0,0,0,3,2006,1,2,202665
513,9100,2,0,1,5,5,1958,1958,0,0,0,0,1,1,0,0,864,0,0,864,0,1,0,1,0,3,1,1,5,0,1,1964,2,624,0,0,0,0,0,0,0,7,2006,0,0,129900
514,9187,2,0,1,6,5,1983,1983,0,0,0,0,0,1,0,0,1084,0,0,1080,0,0,0,1,1,3,1,1,5,0,0,1983,2,484,0,120,0,158,0,0,0,6,2007,0,0,134000
515,10594,0,0,3,5,5,1926,1950,0,0,2,5,2,1,0,0,768,2,1,789,0,0,0,1,0,2,1,1,5,0,1,1926,1,200,0,0,0,112,0,0,0,6,2007,0,0,96500
516,12220,0,0,1,10,5,2009,2009,1,0,6,6,1,2,0,0,2006,0,0,2020,0,1,0,2,1,3,1,2,9,1,0,2009,3,900,0,156,54,0,0,0,0,9,2009,1,2,402861
517,10448,2,0,5,6,6,1972,1972,0,0,3,3,1,1,0,0,689,0,0,1378,741,0,0,2,1,3,1,1,7,1,0,1972,2,583,0,0,104,0,0,0,0,8,2009,2,1,158000
518,10208,0,0,0,7,5,1996,1997,0,0,0,0,0,0,0,0,1264,0,0,1277,1067,0,0,2,1,3,1,0,7,1,0,1996,3,889,0,220,0,0,0,0,0,7,2009,0,0,265000
519,9531,3,0,0,6,5,1998,1998,0,0,0,0,0,0,0,2,794,0,0,882,914,1,0,2,1,3,1,1,7,0,0,1998,2,546,0,0,36,0,0,0,0,5,2007,0,0,211000
520,10918,0,0,0,7,9,1926,2004,2,0,1,1,2,0,0,0,1276,0,0,1276,804,0,0,1,1,3,1,0,9,2,1,1926,1,282,0,0,0,0,0,145,0,6,2009,0,0,234000
521,10800,0,1,0,4,7,1900,2000,0,0,1,1,2,3,2,4,0,0,1,694,600,0,0,2,0,3,2,1,7,0,4,NA,0,0,1,220,114,210,0,0,0,8,2008,0,0,106250
522,11988,2,0,1,6,6,1957,1957,0,0,0,0,1,1,0,0,1244,0,0,1244,0,0,0,1,1,3,1,1,6,2,0,1957,1,336,0,0,40,0,0,0,0,5,2007,0,0,150000
523,5000,2,0,2,6,7,1947,1950,0,0,6,6,1,1,0,0,1004,0,0,1004,660,0,0,2,0,3,1,1,7,2,1,1950,2,420,0,0,24,36,0,0,0,10,2006,0,0,159000
524,40094,0,0,0,10,5,2007,2008,1,0,6,6,0,2,0,1,3138,0,0,3138,1538,1,0,3,1,3,1,2,11,1,2,2007,3,884,0,208,406,0,0,0,0,10,2007,1,2,184750
525,11787,0,0,0,7,5,1996,1997,0,0,0,0,0,0,0,0,1379,0,0,1383,1015,1,0,2,1,3,1,0,8,1,0,1996,3,834,0,239,60,0,0,0,0,8,2007,0,0,315750
526,7500,0,0,1,7,5,2005,2005,0,0,0,0,0,0,0,0,1257,0,0,1266,0,0,0,2,0,3,1,0,6,1,0,2005,2,453,0,38,144,0,0,0,0,4,2006,0,0,176000
527,13300,0,0,1,5,7,1956,2000,1,0,2,5,1,0,0,0,928,0,0,928,0,0,0,1,0,2,1,1,4,0,0,1956,1,252,0,261,0,156,0,0,0,6,2007,0,0,132000
528,14948,0,0,0,9,5,2008,2008,1,0,0,0,0,2,0,3,1452,0,0,1476,1237,1,0,2,1,3,1,2,11,1,0,2008,3,858,0,126,66,0,0,0,0,11,2008,1,2,446261
529,9098,0,0,1,4,7,1920,2002,0,0,2,5,2,1,0,2,528,0,0,605,0,1,0,1,0,2,1,1,5,0,4,NA,0,0,1,0,0,144,0,0,0,7,2007,0,0,86000
530,32668,3,0,1,6,3,1957,1975,1,0,2,13,0,1,0,0,2035,0,0,2515,0,1,0,3,0,4,2,1,9,2,0,1975,2,484,0,0,0,200,0,0,0,3,2007,0,4,200624
531,10200,0,0,5,6,5,1988,1989,0,0,3,3,1,0,0,3,1461,0,0,1509,0,1,0,2,0,3,1,0,5,1,0,1988,2,600,0,224,0,0,0,0,0,8,2008,0,1,175000
532,6155,4,0,0,6,8,1920,1999,0,0,2,5,2,4,3,2,611,0,0,751,611,0,0,2,0,3,1,1,6,0,1,1920,2,502,0,0,0,84,0,0,0,6,2008,0,0,128000
533,7200,0,0,1,5,7,1955,2007,0,0,0,0,4,3,2,4,0,0,0,827,0,0,0,1,0,2,1,1,5,1,1,1967,1,392,0,0,0,0,0,0,0,4,2010,0,0,107500
534,5000,0,0,1,1,3,1946,1950,0,0,0,0,4,3,2,4,0,0,1,334,0,0,0,1,0,1,1,3,2,0,4,NA,0,0,1,0,0,0,0,0,0,1,2007,0,0,39300
535,9056,0,0,0,8,5,2004,2004,0,0,0,0,0,2,1,3,707,0,0,707,707,0,0,2,1,3,1,0,6,1,0,2004,2,403,0,100,35,0,0,0,0,10,2006,0,0,178000
536,7000,0,1,0,5,7,1910,1991,0,0,1,1,1,0,0,1,1117,0,0,820,527,1,0,1,0,3,1,1,5,0,4,NA,0,0,1,85,0,148,0,0,0,1,2008,0,0,107500
537,8924,3,0,0,7,5,1998,1999,0,0,0,0,0,0,0,3,880,0,0,880,844,0,0,2,1,3,1,0,8,0,0,1998,2,527,0,120,155,0,0,0,0,7,2008,0,0,188000
538,12735,1,0,1,4,5,1972,1972,1,0,1,1,1,1,0,0,864,0,0,864,0,0,0,1,0,3,1,1,5,0,1,1980,2,576,0,216,0,0,0,0,0,4,2008,2,0,111250
539,11553,0,0,1,5,5,1968,1968,1,0,7,4,1,1,0,0,1051,0,0,1159,0,0,0,1,1,3,1,1,7,1,0,1968,1,336,0,466,0,0,0,0,0,7,2006,0,0,158000
540,11423,0,0,1,8,5,2001,2002,0,0,0,0,0,0,0,3,1581,0,0,1601,0,1,0,2,0,3,1,0,6,1,0,2001,2,670,0,180,0,0,0,0,0,5,2010,0,0,272000
541,14601,0,0,1,9,5,2006,2006,1,0,0,0,0,2,0,3,1838,0,0,1838,0,1,0,2,0,2,1,2,8,1,0,2006,3,765,0,270,68,0,0,0,0,3,2009,0,0,315000
542,11000,1,0,0,8,5,2000,2000,0,0,0,0,0,0,0,0,969,0,0,997,1288,0,0,2,1,4,1,0,8,1,2,2000,3,648,0,0,56,0,0,0,0,6,2007,0,0,248000
543,10140,0,0,1,7,5,1998,1999,1,0,0,0,0,2,0,0,1650,0,0,1680,0,1,0,2,0,3,1,0,7,1,0,1998,2,583,0,78,73,0,0,0,0,6,2009,0,0,213250
544,4058,0,3,4,7,5,1998,1998,0,0,1,1,0,0,0,3,723,0,0,767,0,1,0,1,0,1,1,1,4,0,0,1998,1,367,0,120,40,0,0,0,0,6,2007,0,0,133000
545,17104,0,0,0,7,5,2006,2006,0,0,0,0,0,0,1,3,654,0,0,664,832,1,0,2,1,3,1,0,7,1,0,2006,2,426,0,100,24,0,0,0,0,9,2006,1,2,179665
546,13837,2,0,2,7,5,1988,1988,0,0,3,3,0,0,1,0,1204,0,0,1377,806,0,0,2,1,4,1,0,9,0,0,1988,3,786,0,0,0,0,0,0,0,2,2006,0,0,229000
547,8737,0,0,2,6,7,1923,1950,0,0,4,5,2,0,0,0,1065,0,0,915,720,0,0,1,1,3,1,1,6,1,1,1950,2,440,0,0,38,0,144,0,0,5,2007,0,0,210000
548,7244,0,0,4,5,7,1970,1970,0,0,0,0,1,0,0,3,768,0,0,768,0,1,0,1,0,2,1,1,5,0,1,1987,2,624,0,104,0,0,0,0,0,4,2007,0,0,129500
549,8235,0,0,1,5,7,1955,1995,0,0,1,1,1,1,0,0,825,0,0,825,0,1,0,1,0,2,1,1,4,0,1,1963,2,720,0,140,50,0,0,0,0,6,2008,0,0,125000
550,9375,0,0,0,7,5,2003,2004,0,0,0,0,0,0,0,0,912,0,0,912,1182,0,0,2,1,4,1,0,8,1,2,2003,2,615,0,182,182,0,0,0,0,11,2009,0,0,263000
551,4043,0,3,1,6,6,1977,1977,0,0,7,4,1,0,0,0,1069,0,0,1069,0,0,0,2,0,2,1,1,4,0,0,1977,2,440,0,0,55,0,0,200,0,10,2008,2,1,140000
552,6000,0,0,1,5,6,1957,1957,1,0,4,7,1,1,0,0,928,0,0,928,0,0,0,1,0,3,1,1,5,0,0,1957,1,288,0,0,0,0,0,0,0,6,2008,0,0,112500
553,11146,0,0,1,8,5,2006,2006,0,0,0,0,0,2,0,3,1709,0,0,1717,0,0,0,2,0,3,1,0,7,1,0,2006,3,908,0,169,39,0,0,0,0,7,2009,0,0,255500
554,8777,0,0,1,4,5,1949,2003,0,0,0,0,1,3,2,4,0,0,0,1126,0,0,0,2,0,2,1,0,5,0,1,2002,2,520,1,0,96,0,0,0,0,5,2009,0,0,108000
555,10625,0,0,0,7,5,2003,2004,0,0,0,0,0,0,0,0,998,0,0,1006,1040,1,0,2,1,3,1,0,8,1,2,2003,3,871,0,320,62,0,0,0,0,8,2008,0,0,284000
556,6380,0,0,3,5,6,1922,1950,0,0,1,1,2,1,3,0,993,0,0,1048,0,0,0,1,0,2,1,1,5,1,1,1922,1,280,0,0,0,116,0,0,0,8,2006,0,0,113000
557,14850,0,0,1,5,5,1957,1957,0,0,2,5,1,1,0,0,1092,0,0,1092,0,1,0,1,0,2,1,1,6,1,0,1957,1,299,0,268,0,0,0,122,0,5,2006,0,0,141000
558,11040,0,0,2,4,6,1920,1950,0,0,1,1,1,1,0,0,637,0,0,897,439,0,0,1,1,3,1,1,7,0,3,1994,1,570,0,0,47,120,0,0,0,9,2006,2,0,108000
559,21872,1,0,0,7,5,1996,1997,0,0,3,3,0,0,0,1,729,0,0,729,717,0,1,2,1,3,1,1,6,1,0,1996,2,406,0,264,22,0,0,0,0,8,2008,0,0,175000
560,3196,0,3,1,7,5,2003,2004,0,0,0,0,0,0,0,1,1374,0,0,1557,0,0,0,2,0,2,1,0,7,1,0,2003,2,420,0,143,20,0,0,0,0,10,2006,0,0,234000
561,11341,0,0,1,5,6,1957,1996,1,0,2,5,1,0,0,0,1392,0,0,1392,0,1,0,1,1,3,1,1,5,1,1,1957,2,528,0,0,0,0,0,95,0,5,2010,0,0,121500
562,10010,0,0,1,5,5,1974,1975,0,0,3,3,1,0,0,3,1389,0,0,1389,0,1,0,1,0,2,1,1,6,1,0,1975,2,418,0,240,38,0,0,0,0,4,2006,0,0,170000
563,13907,0,0,1,5,6,1940,1969,0,0,5,2,1,1,0,0,996,0,0,996,0,1,0,1,0,3,1,1,6,1,4,NA,0,0,0,144,0,0,0,0,0,7,2008,0,0,108000
564,21780,0,0,2,6,7,1918,1950,0,0,2,5,2,0,0,2,1163,0,0,1163,511,0,0,2,0,4,1,1,8,1,1,1955,2,396,1,72,36,0,0,144,0,7,2008,0,0,185000
565,13346,3,0,0,7,5,1992,2000,0,0,3,3,0,0,0,0,1095,0,0,1166,1129,1,0,2,1,4,1,0,9,1,0,1992,2,590,0,0,40,0,0,0,0,7,2006,0,0,268000
566,6858,2,0,0,6,4,1915,1950,0,0,2,5,0,0,0,0,806,0,1,841,806,1,0,1,1,4,1,3,6,0,1,1920,1,216,0,0,66,136,0,0,0,5,2010,0,0,128000
567,11198,0,0,0,9,5,2005,2007,1,0,0,0,0,0,1,0,1122,0,0,1134,1370,0,0,2,1,4,1,2,11,1,2,2005,3,656,0,144,39,0,0,0,0,6,2008,0,0,325000
568,10171,0,0,1,7,5,2004,2004,0,0,0,0,0,0,0,0,1517,0,0,1535,0,0,0,2,0,3,1,0,7,0,0,2004,2,532,0,0,0,0,0,0,0,3,2010,0,0,214000
569,12327,0,0,2,8,8,1983,2009,0,0,2,5,1,0,0,1,1496,0,0,1496,636,1,0,1,1,1,1,0,5,1,2,1983,2,612,0,349,40,0,0,0,0,9,2009,0,0,316600
570,7032,2,2,4,5,5,1979,1979,0,0,1,1,1,0,0,1,943,0,0,943,0,1,0,1,0,2,1,1,4,2,1,1979,2,600,0,42,0,0,0,0,0,12,2006,0,0,135960
571,13101,0,2,1,5,5,1965,1965,0,0,3,3,1,1,0,0,1728,0,0,1728,0,0,0,2,0,6,2,1,10,0,1,1987,2,576,0,0,0,0,0,0,0,11,2008,0,0,142600
572,7332,0,0,1,6,6,1959,1959,0,0,5,2,1,1,0,0,864,0,0,864,0,1,0,1,0,2,1,0,4,0,0,1959,1,288,0,168,0,0,0,0,0,10,2006,0,1,120000
573,13159,2,0,0,7,5,2009,2009,0,0,0,0,0,2,0,3,846,0,0,846,846,0,0,2,1,3,1,0,6,0,0,2009,2,650,0,208,114,0,0,0,0,7,2009,1,2,224500
574,9967,0,0,5,7,5,2000,2000,0,0,0,0,0,0,0,0,384,0,0,774,656,0,0,2,1,3,1,1,8,1,2,2000,2,400,0,100,0,0,0,0,0,12,2007,0,0,170000
575,10500,1,0,5,5,7,1971,2005,2,0,1,12,1,1,0,3,372,0,0,576,533,0,1,1,0,3,1,1,5,0,2,1971,1,288,0,35,0,0,0,0,0,12,2007,0,0,139000
576,8480,0,0,2,5,5,1947,1950,0,0,1,1,1,1,0,0,832,0,0,832,384,0,0,1,0,2,1,1,6,0,1,1947,1,336,0,158,0,102,0,0,0,10,2008,2,1,118500
577,6292,0,0,2,7,7,1928,1950,0,0,2,5,2,1,0,0,861,0,0,877,600,0,1,2,0,3,1,1,6,1,1,1928,1,216,0,0,50,0,0,0,0,8,2009,0,0,145000
578,11777,0,0,5,5,6,1966,1966,0,0,0,0,1,1,0,3,1164,0,0,1320,0,1,0,1,0,3,1,1,6,2,0,1966,2,564,0,160,68,240,0,0,0,5,2006,0,1,164500
579,3604,2,3,0,7,5,2007,2007,0,0,0,0,0,0,0,0,689,0,0,703,689,0,0,2,0,2,1,0,5,0,1,2007,2,540,0,0,102,0,0,0,0,2,2008,0,1,146000
580,12150,0,0,2,5,5,1954,1954,0,0,1,1,2,1,0,0,1050,0,1,1050,745,0,0,2,0,4,1,1,7,0,0,1954,1,352,0,0,0,0,0,0,0,11,2008,0,0,131500
581,14585,3,0,1,6,6,1960,1987,0,0,2,5,1,1,0,0,1144,0,0,1429,0,0,1,1,0,3,1,0,7,2,0,1960,2,572,0,216,110,0,0,0,0,6,2007,0,0,181900
582,12704,0,0,1,8,5,2008,2009,1,0,0,0,0,2,0,0,2042,0,0,2042,0,0,0,2,1,3,1,2,8,1,0,2009,3,1390,0,0,90,0,0,0,0,8,2009,1,2,253293
583,11841,0,2,4,6,5,1990,1990,0,0,3,3,1,0,0,3,816,0,0,816,0,1,0,1,0,3,1,1,5,0,4,NA,0,0,0,0,32,0,0,0,0,5,2007,0,0,118500
584,13500,0,0,6,10,9,1893,2000,0,0,2,5,2,1,0,0,1237,0,0,1521,1254,0,0,3,1,3,1,0,9,1,1,1988,2,880,0,105,502,0,0,0,0,7,2008,0,0,325000
585,6120,0,0,2,4,7,1935,1995,0,0,8,9,2,1,0,0,884,0,0,989,584,0,0,1,0,3,1,0,6,0,1,1935,1,240,0,0,0,54,0,120,0,7,2009,0,0,133000
586,11443,0,0,1,8,5,2005,2006,1,0,0,0,0,2,0,1,1868,0,0,2028,0,1,0,2,0,2,1,0,7,2,0,2005,3,880,0,326,66,0,0,0,0,3,2006,1,2,369900
587,10267,0,0,1,6,7,1918,2000,0,0,9,2,2,1,1,2,816,0,0,838,0,1,0,1,0,2,1,3,5,0,1,1961,1,275,1,0,0,112,0,0,0,5,2008,0,0,130000
588,8740,0,0,4,5,6,1982,1982,1,0,3,3,1,1,0,3,840,0,0,860,0,1,0,1,0,2,1,1,4,0,1,1996,2,528,0,0,0,0,0,0,0,7,2009,0,0,137000
589,25095,0,0,1,5,8,1968,2003,4,5,2,5,1,1,0,1,1437,0,0,1473,0,2,0,1,0,1,1,2,5,2,0,1968,1,452,0,0,48,0,0,60,0,6,2009,0,2,143000
590,9100,0,0,1,5,6,1930,1960,0,0,0,0,2,1,0,0,742,0,0,779,0,0,0,1,0,2,1,1,4,0,1,1988,1,308,2,0,0,0,0,0,0,8,2008,0,0,79500
591,8320,0,0,0,7,5,2004,2004,0,0,0,0,0,0,0,0,770,0,0,770,812,0,0,2,1,3,1,0,6,0,0,2004,2,520,0,0,45,0,0,0,0,9,2008,0,0,185900
592,13478,2,0,0,10,5,2008,2008,0,0,6,6,0,2,0,1,1722,0,0,1728,568,1,0,2,1,3,1,2,10,1,2,2008,3,842,0,382,274,0,0,0,0,6,2009,4,0,451950
593,6600,0,0,1,5,8,1982,2003,0,0,3,3,0,1,1,0,816,0,0,816,0,1,0,1,0,2,1,1,4,0,1,1985,2,816,0,0,0,0,0,0,0,6,2008,0,0,138000
594,4435,0,3,1,6,5,2003,2003,0,0,0,0,0,0,0,3,848,0,0,848,0,1,0,1,0,1,1,0,4,0,0,2003,2,420,0,140,0,0,0,0,0,5,2009,0,0,140000
595,7990,0,0,1,5,6,1975,1975,1,0,3,3,1,0,0,0,924,0,0,924,0,0,0,1,0,3,1,1,5,0,1,1981,1,280,0,0,0,0,0,0,0,4,2008,0,0,110000
596,11302,0,0,1,8,5,2005,2006,0,0,0,14,0,0,0,1,1814,0,0,1826,0,1,0,2,0,3,1,0,7,1,0,2005,3,758,0,180,75,0,0,120,0,8,2006,1,2,319000
597,3600,0,0,0,6,7,1910,1993,0,0,0,0,1,1,0,0,684,0,1,684,684,0,0,1,0,3,1,1,7,0,1,1930,1,216,1,0,158,0,0,0,0,10,2006,0,0,114504
598,3922,0,3,1,7,5,2006,2007,0,0,0,0,0,2,0,3,1258,0,0,1402,0,0,2,0,2,2,1,0,7,1,0,2006,3,648,0,120,16,0,0,0,0,2,2007,1,2,194201
599,12984,0,0,1,5,6,1977,1977,0,0,7,4,1,0,0,2,1430,0,0,1647,0,1,0,2,0,3,1,0,7,1,0,1977,2,621,0,0,0,0,0,0,0,3,2006,0,0,217500
600,1950,0,4,0,6,6,1980,1980,0,0,1,1,1,0,0,0,716,0,0,716,840,1,0,2,1,3,1,1,6,1,0,1980,2,452,0,161,0,0,0,0,0,7,2008,2,0,151000
601,10927,0,0,0,8,5,2005,2005,0,0,0,0,0,0,0,3,1058,0,0,1058,846,1,0,2,1,3,1,2,8,1,2,2003,2,736,0,179,60,0,0,0,0,6,2006,0,0,275000
602,9000,0,0,2,6,6,1937,1950,0,0,2,5,0,1,0,0,780,0,0,780,595,0,0,1,1,3,1,0,6,1,1,1979,1,544,2,0,162,0,0,126,0,12,2007,0,0,141000
603,10041,0,0,0,8,5,1992,1992,0,0,3,3,0,0,0,2,908,0,0,927,988,1,0,2,1,3,1,0,8,1,0,1992,2,506,0,120,150,0,0,0,0,2,2006,0,1,220000
604,3182,0,3,0,7,5,2004,2005,0,0,1,1,0,0,0,0,600,0,0,600,600,0,0,2,1,2,1,0,4,0,1,2004,2,480,0,0,172,0,0,0,0,6,2010,0,0,151000
605,12803,0,0,1,7,5,2002,2002,0,0,0,0,0,0,0,2,1494,0,0,1494,0,1,0,2,0,3,1,0,6,1,0,2002,2,530,0,192,36,0,0,0,0,9,2008,0,0,221000
606,13600,0,0,0,7,6,1965,1990,0,0,3,3,1,1,0,0,768,0,0,1186,800,0,0,2,1,3,1,1,7,3,0,1965,2,486,0,0,42,0,0,189,0,10,2009,0,0,205000
607,12464,2,0,1,5,5,1996,1996,0,0,0,0,0,0,0,0,1040,0,0,1040,0,1,0,1,0,3,1,0,6,0,1,2000,2,576,0,168,0,0,0,0,0,11,2009,0,0,152000
608,7800,0,0,0,5,8,1948,2002,0,0,1,1,1,1,1,0,896,0,0,1112,896,1,0,3,0,3,1,2,8,0,0,1948,1,230,0,103,0,0,0,0,0,8,2006,0,0,225000
609,12168,0,0,0,8,6,1934,1998,0,0,4,5,0,0,0,2,965,0,0,1940,1254,0,0,2,1,4,1,1,10,2,5,1934,2,380,0,0,0,0,0,0,0,9,2007,0,4,359100
610,7943,0,0,1,4,5,1961,1961,0,0,0,0,1,1,0,2,1029,0,0,1029,0,1,0,1,0,3,1,1,5,0,0,1961,1,261,0,64,0,39,0,0,0,4,2007,0,0,118500
611,11050,0,0,0,9,5,2000,2000,1,0,0,0,0,2,0,2,1440,0,0,1476,677,1,0,2,1,3,1,2,8,2,0,2000,3,736,0,253,142,0,0,0,0,5,2009,0,0,313000
612,10395,1,0,5,6,6,1978,1978,0,0,3,3,1,0,0,3,1032,0,0,1032,0,0,1,2,0,3,1,1,6,1,0,1978,2,564,0,0,0,0,0,0,0,7,2007,0,0,148000
613,11885,0,0,0,8,5,2001,2001,0,0,0,0,0,0,0,3,1299,0,0,1299,573,1,0,2,1,3,1,2,7,1,2,2001,2,531,0,160,122,0,0,0,0,11,2009,0,0,261500
614,8402,0,0,1,5,5,2007,2007,0,0,0,0,0,0,0,0,1120,0,0,1120,0,0,0,1,0,3,1,1,6,0,4,NA,0,0,0,0,30,0,0,0,0,12,2007,1,2,147000
615,1491,0,3,4,4,6,1972,1972,0,0,6,6,1,0,0,3,630,0,0,630,0,1,0,1,0,1,1,1,3,0,4,NA,0,0,0,96,24,0,0,0,0,5,2010,0,0,75500
616,8800,0,0,4,6,7,1963,1963,0,0,1,1,0,1,0,1,936,0,0,1054,0,1,0,1,0,3,1,0,6,0,0,1963,2,480,0,120,0,0,0,0,0,5,2010,0,1,137500
617,7861,0,0,0,6,5,2002,2003,0,0,0,0,0,0,0,0,783,0,0,807,702,1,0,2,1,3,1,0,7,1,0,2002,2,393,0,100,75,0,0,0,0,6,2006,0,0,183200
618,7227,2,0,3,6,6,1954,1954,0,0,1,1,1,1,0,0,832,0,0,832,0,0,0,1,0,2,1,0,4,0,1,1962,2,528,0,0,0,0,0,0,0,6,2008,0,0,105500
619,11694,0,0,1,9,5,2007,2007,1,0,6,6,0,2,0,3,1822,0,0,1828,0,0,0,2,0,3,1,0,9,1,0,2007,3,774,0,0,108,0,0,260,0,7,2007,1,2,314813
620,12244,0,0,0,8,5,2003,2003,1,0,0,0,0,0,0,1,1482,0,0,1482,780,1,0,2,1,4,1,0,10,2,0,2003,3,749,0,168,0,0,0,0,0,8,2008,0,0,305000
621,8248,0,0,1,3,3,1914,1950,0,0,9,8,2,1,0,0,864,0,1,864,0,1,0,1,0,2,1,1,5,0,4,NA,0,0,1,0,0,100,0,0,0,9,2008,0,0,67000
622,10800,0,0,0,6,7,1974,1997,0,0,3,3,1,1,0,0,1522,0,0,1548,1066,0,0,2,1,4,1,1,9,1,0,1974,2,624,0,38,243,0,0,0,0,6,2008,0,0,240000
623,7064,0,0,1,5,6,1977,1977,0,0,7,4,1,1,0,0,980,0,0,980,0,0,0,1,0,3,1,1,6,0,1,1986,2,484,0,192,0,0,0,0,0,7,2009,0,0,135000
624,2117,0,3,0,6,5,2000,2000,0,0,1,1,0,0,0,0,756,0,0,756,756,0,0,2,1,2,1,0,4,1,1,2000,2,440,0,0,32,0,0,0,0,6,2007,0,0,168500
625,10400,0,0,0,6,5,1972,1972,0,0,0,0,1,1,0,0,732,0,0,1012,778,1,0,1,2,4,1,1,8,1,0,1972,2,484,0,148,0,0,0,147,0,11,2006,0,0,165150
626,10000,2,0,1,6,6,1962,1962,1,0,2,5,1,1,0,0,1116,0,0,1116,0,0,0,1,1,3,1,1,5,0,0,1962,2,440,0,0,0,0,0,385,0,2,2010,0,0,160000
627,12342,0,0,1,5,5,1960,1978,1,0,2,5,1,1,0,0,978,0,0,1422,0,0,0,1,0,3,1,1,6,1,0,1960,1,286,0,0,0,36,0,0,0,8,2007,0,0,139900
628,9600,0,0,5,6,6,1955,1972,0,0,8,9,1,1,0,3,1156,0,0,1520,0,1,0,1,0,3,1,1,7,2,5,1955,1,364,0,0,0,189,0,0,0,3,2010,0,0,153000
629,11606,0,0,0,5,5,1969,1969,0,0,7,4,0,0,0,3,1040,0,0,1040,1040,0,1,1,2,5,1,3,9,2,0,1969,2,504,0,335,0,0,0,0,0,9,2007,0,5,135000
630,9020,2,0,5,6,5,1964,1964,0,1,7,5,1,1,0,1,1248,0,0,1350,0,1,0,1,1,3,1,1,6,0,0,1964,2,520,0,176,0,0,0,0,0,6,2008,0,0,168500
631,9000,2,0,0,5,6,1880,1991,0,0,0,0,2,4,3,0,636,0,0,1089,661,0,0,1,0,3,1,2,8,0,1,1937,1,240,1,0,0,293,0,0,0,6,2006,0,1,124000
632,4590,0,4,1,8,5,2006,2006,0,0,0,0,0,0,1,2,1554,0,0,1554,0,0,0,2,0,2,1,0,6,1,0,2006,2,627,0,156,73,0,0,0,0,8,2007,0,0,209500
633,11900,0,0,1,7,5,1977,1977,1,0,7,4,1,1,0,0,1386,0,0,1411,0,0,0,2,0,3,1,1,6,1,0,1977,2,544,0,192,0,0,0,0,0,4,2009,0,5,82500
634,9250,2,0,1,5,7,1954,2005,0,0,2,5,1,1,0,0,1056,0,0,1056,0,0,1,1,0,3,1,1,6,0,0,1954,1,260,0,390,0,0,0,0,0,7,2007,0,0,139400
635,6979,0,2,4,6,5,1980,1980,0,0,7,4,1,1,0,0,1056,0,0,1056,0,2,0,0,0,0,2,1,4,0,1,1980,2,576,0,264,56,0,0,0,0,6,2010,0,0,144000
